"clustid" "x1" "x2" "x3" "inclusion" "g"
"1526" 1755 92.6385992085079 26.3000001907349 2 TRUE "a"
"1527" 1755 43.7110115460398 19.7 5 TRUE "a"
"1528" 1755 131.960094962564 19.4166665077209 6 TRUE "a"
"1529" 1755 402.519039896607 27.2300003051758 10 TRUE "a"
"1530" 1756 316.14777450382 22.8333334392971 9 TRUE "a"
"1531" 1756 332.691378228353 23.6375000476837 8 TRUE "a"
"1532" 1756 254.208151009603 18.3853073182597 8 TRUE "a"
"1533" 1757 0 22.0399997711182 5 TRUE "a"
"1534" 1757 130.388122984545 29.9124999642372 8 TRUE "a"
"1535" 1757 326.00572852116 37.821428843907 14 TRUE "a"
"1536" 1759 221.564921981642 17.9903285239862 8 TRUE "b"
"1537" 1759 88.9821434799114 9.38181803443215 11 TRUE "b"
"1538" 1759 369.597261408609 22.6888887617323 9 TRUE "b"
"1539" 1759 475.499566986464 23.1833335558573 12 TRUE "b"
"1540" 1760 179.173354593266 18.4333335558573 6 TRUE "b"
"1541" 1760 522.266655468775 28.7630765540779 9 TRUE "b"
"1546" 1762 454.603162777643 22.6909091255882 11 TRUE NA
"1547" 1762 35.5831045339305 15.0200000762939 5 TRUE NA
"1548" 1763 24.0849768902158 7.15000009536743 2 TRUE "b"
"1549" 1763 0 0 0 TRUE "b"
"1550" 1763 376.867496060911 26.3624999523163 8 TRUE "b"
"1551" 1763 0 7.09999990463257 1 TRUE "b"
"1552" 1764 399.164865741352 23.7670715668038 7 TRUE "b"
"1553" 1764 16.6288018552477 6.76666641235352 3 TRUE "b"
"1554" 1764 150.370753717223 14.394525693032 5 TRUE "b"
"1555" 1764 0 0 1 TRUE "b"
"1556" 1765 0 0 1 TRUE "a"
"1557" 1765 0 0 0 TRUE "a"
"1558" 1765 0 0 0 TRUE "a"
"1559" 1765 627.91908566587 27.8841687685428 13 TRUE "a"
"1560" 1766 0 0 0 TRUE "a"
"1561" 1766 0 9.20000012715658 3 TRUE "a"
"1562" 1768 191.806268781843 20.9666665395101 7 TRUE NA
"1563" 1768 147.258421790214 16.1888228662152 4 TRUE NA
"1564" 1768 385.265565388522 22.6777780320909 9 TRUE NA
"1565" 1769 39.9052756667602 32.400000163487 7 TRUE "a"
"1566" 1769 0 9.89999961853027 1 TRUE "a"
"1567" 1769 145.025458332291 27.0416665077209 12 TRUE "a"
"1568" 1770 702.992581404068 31.1538463005653 13 TRUE NA
"1569" 1770 140.222516172217 27.1470543612684 10 TRUE NA
"1570" 1770 58.3688342871201 28.38075636213 9 TRUE NA
"1571" 1770 508.079659784401 27.6913990862229 11 TRUE NA
"1572" 1773 0 0 0 TRUE "a"
"1573" 1773 612.735933308808 27.0916665395101 12 TRUE "a"
"1574" 1773 315.19481792945 24.7587435414695 11 TRUE "a"
"1575" 1773 163.924232857329 31.482705044035 11 TRUE "a"
"1576" 1774 0 22.8421748969448 7 TRUE "b"
"1577" 1774 263.707900412466 19.0571425301688 7 TRUE "b"
"1578" 1775 0 19.0500001907349 6 TRUE "b"
"1579" 1775 0 20.2749999761581 8 TRUE "b"
"1580" 1775 0 18.564356115283 13 TRUE "b"
"1581" 1775 0 20.2083336512248 12 TRUE "b"
"1582" 1777 395.972193238108 23.1097070181362 12 TRUE NA
"1583" 1779 808.569650960748 28.1687500476837 16 TRUE "a"
"1584" 1779 607.225795876708 27.8666664759318 12 TRUE "a"
"1585" 1780 643.866043833884 23.2999998728434 15 TRUE "a"
"1586" 1780 1122.32571453893 25.2301996284389 19 TRUE "a"
"1587" 1781 0 33.8537594569797 10 TRUE "a"
"1588" 1783 0 25.5324524064558 7 TRUE NA
"1589" 1783 0 37.25 8 TRUE NA
"1590" 1783 0 6.69999980926514 1 TRUE NA
"1591" 1783 0 25.5185239533116 11 TRUE NA
"1592" 1785 0 27.350000222524 6 TRUE NA
"1593" 1785 0 31.6439533814162 7 TRUE NA
"1594" 1788 0 31.7777775658502 9 TRUE "a"
"1595" 1788 0 30.9700002670288 10 TRUE "a"
"1596" 1788 0 32.0333334604899 3 TRUE "a"
"1597" 1789 0 28.3250002861023 4 TRUE "a"
"1598" 1789 63.1145809100594 21.310000038147 10 TRUE "a"
"1599" 1789 0 39.5285135079908 3 TRUE "a"
"1600" 1791 0 20.57166117723 6 TRUE "b"
"1601" 1791 0 27.903488859149 15 TRUE "b"
"1602" 1791 0 10.5200000762939 5 TRUE "b"
"1603" 1791 0 21.0660686345373 4 TRUE "b"
"1604" 1792 0 17.4488481970242 12 TRUE "a"
"1605" 1793 0 22.0834242343565 11 TRUE NA
"1609" 1796 359.301284859893 32.3714286259242 7 TRUE "a"
"1610" 1796 410.332592192088 29.8899995803833 10 TRUE "a"
"1611" 1796 203.295112585908 26.8140786904742 7 TRUE "a"
"1612" 1796 277.427958185989 34.5888888041178 9 TRUE "a"
"1613" 1799 73.4045607367507 20.9546834033217 2 TRUE NA
"1614" 1799 681.064228642043 35.9819391634561 10 TRUE NA
"1615" 1799 0 0 0 TRUE NA
"1616" 1799 0 0 0 TRUE NA
"1617" 1800 951.394855125164 34.0268862717243 15 TRUE NA
"1618" 1800 740.483834939618 37.4853342005001 16 TRUE NA
"1619" 1800 475.128920429137 28.5666669209798 9 TRUE NA
"1620" 1800 335.056976300931 26.3000000544957 7 TRUE NA
"1621" 1801 0 15.4666665395101 3 TRUE NA
"1622" 1801 66.1337515654071 18.6245818131839 6 TRUE NA
"1623" 1801 0 26.5457222656016 9 TRUE NA
"1624" 1801 82.0046154468519 20.7955998418047 2 TRUE NA
"1625" 1803 715.524829146295 35.5484279204304 9 TRUE NA
"1626" 1804 0 0 0 TRUE NA
"1627" 1804 0 13.4874999523163 8 TRUE NA
"1628" 1805 119.036050368635 33.8338855360205 3 TRUE "b"
"1629" 1805 847.282350793904 36.8079711731397 13 TRUE "b"
"1630" 1805 0 0 0 TRUE "b"
"1631" 1806 0 44.9800003051758 5 TRUE NA
"1632" 1806 277.090530133967 39.3689007301035 3 TRUE NA
"1633" 1806 110.907159245194 25.8666674296061 3 TRUE NA
"1634" 1806 0 38.6400005340576 5 TRUE NA
"1635" 1807 436.449309722862 29.8818177309903 11 TRUE "a"
"1636" 1807 890.64562831251 34.3933331807454 15 TRUE "a"
"1639" 1816 184.54498090623 24.9 5 TRUE NA
"1640" 1819 410.519315361729 34.5374994277954 8 TRUE "b"
"1641" 1819 121.874730284619 32.8166666030884 6 TRUE "b"
"1642" 1819 122.718382852247 33.0714285714286 7 TRUE "b"
"1643" 1819 285.289434802802 36.0333326127794 9 TRUE "b"
"1644" 1820 286.099822813427 31.5333331425985 6 TRUE "b"
"1645" 1820 268.749531377358 29.7199996948242 5 TRUE "b"
"1646" 1820 32.1863909120308 26.1979245708721 9 TRUE "b"
"1647" 1820 0 28.0749999284744 8 TRUE "b"
"1648" 1821 0 17.6749997138977 4 TRUE "b"
"1649" 1821 0 32.2441666680611 7 TRUE "b"
"1650" 1821 311.983369265703 23.2000002179827 7 TRUE "b"
"1651" 1822 265.874108512629 37.5666681551603 12 TRUE "a"
"1652" 1822 0 33.209522782087 7 TRUE "a"
"1653" 1822 0 24.7173857883251 15 TRUE "a"
"1654" 1822 59.3412864869902 37.314618697483 12 TRUE "a"
"1655" 1823 0 0 0 TRUE "b"
"1656" 1823 216.250831204537 15.7875000238419 8 TRUE "b"
"1657" 1823 11.9083707108177 5.5 1 TRUE "b"
"1658" 1823 0 0 0 TRUE "b"
"1663" 1832 49.6542826468592 9.43333339691162 3 TRUE "a"
"1664" 1832 350.17475763531 19.4900000572205 10 TRUE "a"
"1665" 1832 8.21907509760467 5.19999980926514 1 TRUE "a"
"1666" 1832 821.145356827761 36.4716040433575 13 TRUE "a"
"1667" 1852 235.544577828477 31.4455820371941 11 TRUE "a"
"1668" 1852 0 26.5666662851969 6 TRUE "a"
"1669" 1852 187.824382685448 34.8555560641819 9 TRUE "a"
"1670" 1852 0 27.3838686497233 10 TRUE "a"
"1675" 1854 0 31.4333335028754 9 TRUE NA
"1676" 1854 0 36.9299999237061 10 TRUE NA
"1677" 1854 0 28.9166668256124 12 TRUE NA
"1678" 1854 0 26.9624998569489 8 TRUE NA
"1679" 1855 366.136629000757 28.7571427481515 7 TRUE "a"
"1680" 1855 0 34.3608003239825 13 TRUE "a"
"1681" 1855 0 35.6666666666667 6 TRUE "a"
"1682" 1856 169.307030193249 30.1000003814697 3 TRUE NA
"1683" 1856 199.330873253847 28.2801334253446 6 TRUE NA
"1684" 1856 0 23.027042361289 7 TRUE NA
"1685" 1856 0 26.3511026129389 8 TRUE NA
"1686" 1858 66.1509106083486 33.5 1 TRUE NA
"1687" 1858 0 0 0 TRUE NA
"1691" 1860 349.14295346314 26.7874999046326 8 TRUE "b"
"1692" 1861 0 10.6000003814697 1 TRUE "a"
"1693" 1861 174.004458968825 7.62307698910053 13 TRUE "a"
"1694" 1861 0 16.8500001430511 8 TRUE "a"
"1695" 1861 0 13.2455204091207 2 TRUE "a"
"1696" 1862 0 26.0526315789474 19 TRUE NA
"1697" 1862 436.348000120216 33.3111112382677 9 TRUE NA
"1698" 1862 218.597008278538 30.8918092301932 4 TRUE NA
"1699" 1862 503.95439756239 35.4000003814697 10 TRUE NA
"1700" 1863 475.053266134082 25.7729762904755 10 TRUE NA
"1701" 1863 28.856580653498 16.7999992370605 1 TRUE NA
"1702" 1864 0 0 0 TRUE "a"
"1703" 1864 314.163140170134 21.2617264493646 7 TRUE "a"
"1704" 1864 300.124151669434 26.2142859867641 7 TRUE "a"
"1705" 1864 0 10.75 2 TRUE "a"
"1706" 1865 516.506620175903 21.6100581523877 14 TRUE "b"
"1707" 1865 0 0 0 TRUE "b"
"1708" 1865 562.780873340075 24.2601073840736 12 TRUE "b"
"1709" 1865 114.477183206271 11.3250002861023 9 TRUE "b"
"1710" 1866 399.438544654595 21.9499997138977 10 TRUE NA
"1711" 1866 426.651510204847 22.35 10 TRUE NA
"1712" 1867 215.094020965374 27.550000667572 4 TRUE "b"
"1713" 1867 0 0 0 TRUE "b"
"1714" 1867 525.595866497057 24.2750000953674 12 TRUE "b"
"1715" 1867 255.228117745419 22.259985368062 5 TRUE "b"
"1720" 1869 463.10600998298 22.4090909090909 11 TRUE NA
"1721" 1869 85.9520401404461 22.8142855507987 7 TRUE NA
"1722" 1869 0 19.5571428026472 7 TRUE NA
"1727" 1871 619.976774899812 31.1454547535289 11 TRUE NA
"1728" 1871 397.21553364724 22.1674649059599 9 TRUE NA
"1729" 1871 775.916400003798 31.9428571973528 14 TRUE NA
"1730" 1871 773.12632625591 32.3214278902326 14 TRUE NA
"1731" 1872 0 16.969997275419 2 TRUE "b"
"1732" 1872 663.021966735686 24.0600001017253 15 TRUE "b"
"1733" 1872 0 0 0 TRUE "b"
"1734" 1872 701.40751652583 32.9969065006083 8 TRUE "b"
"1739" 1875 252.994179839043 19.2333331637912 10 TRUE NA
"1740" 1875 315.615659439881 18.5090906805831 8 TRUE NA
"1741" 1876 37.726482989342 19.8648492448139 6 TRUE NA
"1742" 1878 0 23.3922636968864 8 TRUE NA
"1743" 1878 162.475875186881 24.0750002861023 4 TRUE NA
"1744" 1879 616.72849927999 33.1076919849102 13 TRUE "b"
"1745" 1879 255.784543866234 24.9272727966309 11 TRUE "b"
"1746" 1879 290.211648948678 20.64615381681 13 TRUE "b"
"1747" 1879 0 25.4857142312186 7 TRUE "b"
"1748" 1881 130.768477282797 34.7242070940404 10 TRUE "b"
"1749" 1881 218.767751122847 22.5285715375628 7 TRUE "b"
"1750" 1881 302.906001916283 33.1800003051758 10 TRUE "b"
"1751" 1881 0 40.1799999237061 10 TRUE "b"
"1752" 1882 374.207597174394 22.6656600485525 9 TRUE "a"
"1753" 1882 0 17.9750001430511 8 TRUE "a"
"1754" 1882 247.749025720911 27.3077006059142 11 TRUE "a"
"1755" 1885 187.424853567676 14.3517894538747 7 TRUE "b"
"1756" 1886 613.334867998714 28.9461537874662 13 TRUE "a"
"1757" 1886 209.375077940183 21.9999996821086 6 TRUE "a"
"1758" 1887 148.280191806044 29.3428570883615 14 TRUE "b"
"1759" 1893 0 42.3166662851969 7 TRUE NA
"1760" 1893 0 28.2555554707845 9 TRUE NA
"1761" 1893 192.747594920376 26.1600002288818 5 TRUE NA
"1762" 1894 0 25.1800002098083 10 TRUE NA
"1763" 1894 0 29.3000000544957 7 TRUE NA
"1764" 1895 0 28.1200000762939 5 TRUE "b"
"1765" 1895 382.554088503207 30.3888886769613 9 TRUE "b"
"1766" 1895 743.922612177953 31.0428568976266 14 TRUE "b"
"1767" 1895 208.642194376544 26.9943599685709 5 TRUE "b"
"1768" 1897 0 16.0714284351894 7 TRUE "a"
"1769" 1897 221.115199448864 31.1300001144409 10 TRUE "a"
"1770" 1897 47.2041342108987 27.1222220526801 9 TRUE "a"
"1771" 1898 0 22.5333334604899 6 TRUE "a"
"1772" 1899 316.877423643348 32.8875002861023 8 TRUE NA
"1773" 1899 270.24657941936 38.4833329518636 12 TRUE NA
"1774" 1899 0 36.7348747295885 7 TRUE NA
"1775" 1899 147.051413616991 41.8549225882311 9 TRUE NA
"1776" 1901 848.463227587283 34.0214287894113 14 TRUE "a"
"1777" 1904 0 14.5799999237061 5 TRUE "a"
"1778" 1904 482.866093265274 22.5060281834173 11 TRUE "a"
"1779" 1905 635.977995609546 26.4629746614574 12 TRUE NA
"1780" 1905 358.655696775558 31.689999961853 10 TRUE NA
"1781" 1907 627.743937114271 22.7954405804395 11 TRUE NA
"1782" 1907 444.491464483473 24.1040410743444 11 TRUE NA
"1787" 1909 0 25.333201788476 9 TRUE NA
"1788" 1915 0 9.80000019073486 1 TRUE "a"
"1789" 1915 375.510167803859 28.6445221228082 8 TRUE "a"
"1790" 1915 0 22.7677847731848 4 TRUE "a"
"1791" 1917 0 14.6964301495347 6 TRUE NA
"1792" 1917 0 22.908198604198 5 TRUE NA
"1793" 1918 175.901858485484 31.9958532324916 9 TRUE NA
"1794" 1918 0 38.6800814222952 3 TRUE NA
"1795" 1920 0 21.0612176028463 16 TRUE "b"
"1796" 1921 136.320865659835 18.5222024288732 4 TRUE "a"
"1797" 1922 0 19.25 2 TRUE "a"
"1798" 1922 0 28.7882612158695 5 TRUE "a"
"1799" 1922 0 34.2199996948242 5 TRUE "a"
"1800" 1925 61.0263336029061 24.6600002288818 5 TRUE NA
"1801" 1926 604.710929994744 29.9469624710085 12 TRUE NA
"1802" 1926 466.171498708267 33.6333329942491 9 TRUE NA
"1803" 1926 0 29.6589727364134 9 TRUE NA
"1804" 1926 0 18.2000000211928 9 TRUE NA
"1805" 1927 0 20.7999992370605 1 TRUE "a"
"1806" 1930 480.484109515028 23.5916666984558 12 TRUE "b"
"1807" 1930 0 0 0 TRUE "b"
"1808" 1930 31.0420666339616 5.9333332379659 3 TRUE "b"
"1809" 1930 216.545400115368 26.2830742108061 4 TRUE "b"
"1810" 1932 756.932614010168 30.463740324764 12 TRUE NA
"1811" 1932 0 20.2799999237061 5 TRUE NA
"1812" 1932 0 22.6267333473115 13 TRUE NA
"1813" 1935 114.432756908569 12.360000038147 5 TRUE "a"
"1814" 1935 759.472071859268 29.0499373389391 12 TRUE "a"
"1815" 1936 336.830956943536 21.1581663926662 11 TRUE "b"
"1816" 1936 382.898474262516 36.5166657765706 7 TRUE "b"
"1817" 1937 0 0 1 TRUE "a"
"1818" 1939 1451.02767903925 41.423030855698 19 TRUE NA
"1819" 1939 46.5764767540717 7.70000012715658 3 TRUE NA
"1820" 1939 82.2781565353289 10.5499999523163 4 TRUE NA
"1821" 1939 0 18.7142857142857 7 TRUE NA
"1822" 1997 0 16.1111108991835 9 TRUE NA
"1823" 1997 0 6.5 2 TRUE NA
"1824" 1997 0 10.0000003178914 3 TRUE NA
"1825" 1997 0 14.6749999523163 4 TRUE NA
"1826" 2004 0 19.4222679783211 10 TRUE "a"
"1827" 2004 0 17.3285713195801 7 TRUE "a"
"1828" 2004 0 25.1033325671712 9 TRUE "a"
"1829" 2004 0 23.5081762698171 9 TRUE "a"
"1833" 2007 0 27.9999998807907 16 TRUE NA
"1836" 2009 0 10.5 1 TRUE "a"
"1837" 2009 176.586690566834 14.8857143947056 7 TRUE "a"
"1838" 2009 227.638547443905 14.2000000211928 9 TRUE "a"
"1839" 2009 425.137085451648 22.9199998855591 10 TRUE "a"
"1840" 2010 230.809058535757 13.6999999523163 10 TRUE NA
"1841" 2010 349.257243180023 24.5299999237061 10 TRUE NA
"1842" 2010 514.123708530141 26.341666618983 12 TRUE NA
"1843" 2010 404.863505794687 21.8272725885565 11 TRUE NA
"1844" 2011 319.904934852121 22.6888887617323 9 TRUE "a"
"1845" 2011 370.92408081845 24.4727271686901 11 TRUE "a"
"1846" 2011 400.08709707978 27.300000084771 9 TRUE "a"
"1847" 2011 540.613445464459 29.1600530407285 9 TRUE "a"
"1848" 2012 480.077346123683 16.0126937828684 15 TRUE NA
"1849" 2012 307.320505612117 17.1599998474121 10 TRUE NA
"1850" 2012 490.532849589134 18.5 15 TRUE NA
"1851" 2013 35.1990739087634 9.09999990463257 2 TRUE NA
"1852" 2013 139.567377324136 18.375 4 TRUE NA
"1853" 2013 108.714802169832 14.857142993382 7 TRUE NA
"1854" 2013 0 0 0 TRUE NA
"1855" 2015 0 23.2656512614156 2 TRUE "a"
"1856" 2015 949.029639432989 29.8755292167093 17 TRUE "a"
"1857" 2016 616.584512409315 28.0498887433201 11 TRUE "b"
"1858" 2016 626.99217072175 30.2083333333333 12 TRUE "b"
"1859" 2016 354.936213702391 30.3947724291849 6 TRUE "b"
"1860" 2016 575.630340141128 34.7200004577637 10 TRUE "b"
"1861" 2017 341.504156399419 19.3941722013248 15 TRUE NA
"1862" 2017 0 0 0 TRUE NA
"1863" 2017 370.244491756678 25.7049930157386 13 TRUE NA
"1864" 2018 787.969912093727 29.5066668192546 15 TRUE NA
"1865" 2018 744.381798770451 31.3923078683706 13 TRUE NA
"1866" 2018 818.959269570646 31.6667837065335 14 TRUE NA
"1867" 2019 513.133207527708 32.3670367390664 9 TRUE NA
"1868" 2019 672.581915465902 37.1477721966317 8 TRUE NA
"1869" 2019 669.485200584222 30.7166668574015 12 TRUE NA
"1870" 2019 322.929277528609 27.7808314983284 7 TRUE NA
"1871" 2023 29.4792656294346 14.6000003814697 1 TRUE NA
"1872" 2023 484.442563976244 28.4903591240049 8 TRUE NA
"1873" 2023 349.762926226572 35.4166673024495 6 TRUE NA
"1874" 2024 149.898194613508 30.8333336512248 6 TRUE NA
"1875" 2024 818.203197008613 40.745818370874 9 TRUE NA
"1876" 2024 674.346388268953 37.6853602658764 7 TRUE NA
"1877" 2026 0 15.6059718107176 6 TRUE "b"
"1878" 2030 665.499117287667 24.7844562981678 14 TRUE NA
"1879" 2030 358.617638900432 22.6416672070821 12 TRUE NA
"1880" 2030 709.673581305327 33.4166663487752 12 TRUE NA
"1881" 2030 769.024042965979 30.9655289864412 13 TRUE NA
"1882" 2032 241.920683703983 19.272651636347 10 TRUE NA
"1883" 2032 395.344747947881 25.8125 8 TRUE NA
"1884" 2032 0 0 0 TRUE NA
"1885" 2035 530.543790589021 24.0500000317891 12 TRUE "a"
"1886" 2035 0 20.9000000953674 4 TRUE "a"
"1887" 2035 415.004925862884 24.4454543373801 11 TRUE "a"
"1888" 2036 541.221204732829 24.5749999682109 12 TRUE NA
"1889" 2036 174.964706950362 21.1833333969116 6 TRUE NA
"1890" 2036 137.806922305892 25.6624999046326 8 TRUE NA
"1891" 2036 724.130826981985 26.2764707453111 17 TRUE NA
"1892" 2037 0 0 0 TRUE NA
"1893" 2037 0 0 0 TRUE NA
"1894" 2037 0 5.64999985694885 2 TRUE NA
"1895" 2037 0 0 0 TRUE NA
"1896" 2039 254.645101861982 14.2555555767483 9 TRUE "a"
"1899" 2044 507.680795887578 29.0753605806005 8 TRUE NA
"1900" 2044 17.4830240907919 18.370844197986 4 TRUE NA
"1901" 2044 0 21.2857142857143 7 TRUE NA
"1902" 2044 288.192985734875 22.3931143855502 11 TRUE NA
"1903" 2045 0 39.6999997033013 9 TRUE NA
"1904" 2045 0 37.7000007629395 1 TRUE NA
"1905" 2045 0 40.6428565979004 7 TRUE NA
"1906" 2046 501.221659233313 20.6322970123847 15 TRUE NA
"1910" 2048 94.2921064690299 21.0733124980681 3 TRUE "a"
"1911" 2052 60.7085029690779 31.6000003814697 7 TRUE "b"
"1912" 2052 413.654124551922 34.6477379461008 9 TRUE "b"
"1913" 2052 320.20686429925 36.8000005086263 6 TRUE "b"
"1914" 2052 0 42.3200004577637 5 TRUE "b"
"1915" 2053 166.137789453358 10.3027689426384 8 TRUE "a"
"1916" 2057 0 0 0 TRUE "a"
"1917" 2058 670.511657446479 27.8615385202261 13 TRUE "b"
"1918" 2058 513.192128684678 31.7555554707845 9 TRUE "b"
"1919" 2058 289.102767965244 25.2142854418073 7 TRUE "b"
"1920" 2058 339.226436236833 26.2125000953674 8 TRUE "b"
"1921" 2059 556.228170222138 35.0812301734767 12 TRUE "b"
"1922" 2059 0 34.6333325703939 6 TRUE "b"
"1923" 2059 489.946947557015 29.2512678389746 12 TRUE "b"
"1924" 2059 639.705273426325 32.9867314041944 13 TRUE "b"
"1925" 2060 0 0 1 TRUE NA
"1926" 2060 321.792852949274 36.9555553860135 9 TRUE NA
"1927" 2060 0 27.5909090909091 11 TRUE NA
"1928" 2061 0 20.1974520518196 12 TRUE NA
"1929" 2061 390.685566492593 29.6592383189879 15 TRUE NA
"1933" 2065 0 0 0 TRUE "a"
"1934" 2068 471.739304073606 39.4571432386126 7 TRUE NA
"1935" 2068 351.166004193716 31.7187619866144 8 TRUE NA
"1936" 2070 0 27.4333337148031 3 TRUE NA
"1937" 2070 0 0 0 TRUE NA
"1938" 2073 0 22.1722232905326 8 TRUE NA
"1939" 2074 0 21.6900002479553 10 TRUE NA
"1940" 2074 0 20.5250005722046 4 TRUE NA
"1941" 2075 0 28.7153792333953 9 TRUE "a"
"1942" 2075 0 10.9499998092651 2 TRUE "a"
"1943" 2075 177.199782813729 26.0662481429259 4 TRUE "a"
"1944" 2075 0 22.2166668574015 6 TRUE "a"
"1945" 2076 0 27.9571429661342 7 TRUE NA
"1946" 2076 110.321676211086 28.147092867063 6 TRUE NA
"1947" 2076 211.607712968528 25.2125115061436 3 TRUE NA
"1948" 2076 32.8025949454495 22.4500000476837 8 TRUE NA
"1949" 2077 0 20.5083335240682 12 TRUE NA
"1950" 2077 585.043398816013 33.5606238050413 10 TRUE NA
"1951" 2077 0 24.5666669209798 3 TRUE NA
"1952" 2078 22.9446439876205 5.84999990463257 2 TRUE "a"
"1953" 2078 206.153861343037 13.3444442749023 9 TRUE "a"
"1954" 2078 339.006289840076 17.9745891180749 13 TRUE "a"
"1955" 2078 53.9610301886385 20.1333332061768 6 TRUE "a"
"1956" 2079 511.949988083041 24.4181818528609 11 TRUE "b"
"1957" 2079 630.553575463945 25.2307690840501 14 TRUE "b"
"1958" 2084 980.166260020975 32.9000002013312 18 TRUE "a"
"1959" 2084 22.7275170137261 31.0833336512248 12 TRUE "a"
"1960" 2084 138.190736876813 31.4 15 TRUE "a"
"1961" 2084 576.621048775961 36.6555553012424 9 TRUE "a"
"1962" 2086 994.077507806887 33.4813350745988 15 TRUE "a"
"1963" 2086 0 0 0 TRUE "a"
"1964" 2086 787.915088868344 30.2146333325211 17 TRUE "a"
"1965" 2088 232.46447447356 25.916748720473 4 TRUE "a"
"1966" 2088 401.011503301504 28.2666666242811 9 TRUE "a"
"1967" 2088 0 34.4166673024495 6 TRUE "a"
"1968" 2088 482.829138948706 30.3333331214057 9 TRUE "a"
"1969" 2089 529.478829885791 29.210000038147 10 TRUE "b"
"1970" 2089 0 29.5389343805778 3 TRUE "b"
"1971" 2089 854.310078886477 23.7954543720592 22 TRUE "b"
"1972" 2089 0 19.5833333333333 6 TRUE "b"
"1973" 2090 564.232582570123 21.5142856325422 14 TRUE "b"
"1974" 2090 559.470132479133 21.0647990180664 12 TRUE "b"
"1975" 2090 84.9395449897402 20.3922849575774 4 TRUE "b"
"1976" 2105 0 14.033333407508 9 TRUE NA
"1977" 2111 0 20.0994153317402 6 TRUE NA
"1978" 2111 0 24.6254091297754 5 TRUE NA
"1979" 2111 0 31.4083336194356 12 TRUE NA
"1980" 2111 91.3456828210974 28.5285712650844 7 TRUE NA
"1981" 2112 0 32.6036958050785 8 TRUE NA
"1982" 2112 0 30.1857144492013 7 TRUE NA
"1983" 2112 0 25.1937749543111 5 TRUE NA
"1984" 2112 0 28.9428569248744 7 TRUE NA
"1985" 2113 65.7319627603215 34.2800003051758 5 TRUE "a"
"1986" 2113 61.4973467055279 31.016666730245 6 TRUE "a"
"1987" 2113 266.667465168283 39.7200000762939 10 TRUE "a"
"1988" 2113 0 0 0 TRUE "a"
"1989" 2114 0 29.7319264730266 3 TRUE "a"
"1990" 2114 0 31.415072237455 8 TRUE "a"
"1991" 2114 0 40.4999989100865 7 TRUE "a"
"1992" 2114 157.509856532174 29.2444445292155 9 TRUE "a"
"1993" 2115 48.4958523707619 22.5666666825612 12 TRUE "a"
"1994" 2115 0 14.4454546841708 11 TRUE "a"
"1995" 2117 383.996888095434 22.7199999809265 10 TRUE "b"
"1996" 2117 201.667472117688 27.1749999523163 8 TRUE "b"
"1997" 2117 501.195686358693 29.3333327770233 12 TRUE "b"
"1998" 2118 231.887907439308 31.7375003099442 8 TRUE NA
"1999" 2118 240.712067847585 20.5782441123426 9 TRUE NA
"2000" 2118 218.362461499337 15.5999999576145 9 TRUE NA
"2001" 2118 76.3054350168613 15.8888887829251 9 TRUE NA
"2002" 2119 388.615024584159 32.6000000880315 13 TRUE "b"
"2003" 2119 148.511771519601 28.7999998728434 9 TRUE "b"
"2004" 2120 11.332042883671 13.5666670799255 3 TRUE "a"
"2005" 2120 459.184624438184 25.6400001525879 10 TRUE "a"
"2006" 2120 379.125038729431 19.6545455239036 11 TRUE "a"
"2007" 2120 591.97484696438 23.2333333969116 15 TRUE "a"
"2008" 2121 169.85870400333 27.8571425846645 7 TRUE NA
"2009" 2121 383.248962868714 26.1363632028753 11 TRUE NA
"2010" 2121 333.176928162153 31.2000001271566 6 TRUE NA
"2011" 2121 336.76409922902 27.4099999427795 10 TRUE NA
"2012" 2122 453.499254262879 20.5999999046326 12 TRUE NA
"2013" 2122 360.795249458136 28.5428575788225 7 TRUE NA
"2014" 2122 194.397469671662 22.04535102221 4 TRUE NA
"2015" 2122 155.952888234821 16.9333333969116 6 TRUE NA
"2016" 2123 468.257664042396 32.4307689666748 13 TRUE "a"
"2017" 2123 77.2167439000274 9.82500004768372 4 TRUE "a"
"2018" 2124 417.577252811956 27.8099996089935 10 TRUE NA
"2019" 2124 754.681445369261 31.3824688660561 13 TRUE NA
"2020" 2125 204.730686833643 27.3250002861023 4 TRUE NA
"2021" 2125 932.647878389642 29.7058824651382 17 TRUE NA
"2022" 2128 22.6469190927232 21.9800001144409 10 TRUE NA
"2023" 2128 311.516692459004 19.8333333333333 9 TRUE NA
"2024" 2128 268.084847860017 17.6289770789123 6 TRUE NA
"2025" 2128 1066.51055737945 36.4105264764083 19 TRUE NA
"2026" 2129 59.3356151816961 15.0199996948242 5 TRUE NA
"2027" 2129 629.044048312756 32.2593473336503 9 TRUE NA
"2028" 2129 635.056058881484 37.0199996948242 10 TRUE NA
"2029" 2129 602.565609766866 22.3062502145767 16 TRUE NA
"2030" 2130 917.319723561176 36.028570992606 14 TRUE NA
"2031" 2130 0 13.5 1 TRUE NA
"2032" 2130 522.803313274595 18.9000000635783 15 TRUE NA
"2033" 2130 1267.1592195136 35.6335241200121 18 TRUE NA
"2034" 2131 276.098297370157 25.6166664759318 6 TRUE "b"
"2035" 2131 400.708027552851 23.7363636710427 11 TRUE "b"
